#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDKN2A	TP53	9606.ENSP00000418915	9606.ENSP00000269305	0	0	0	0	0	0.874	0.900	0.970	0.999
CDKN2A	ERBB2	9606.ENSP00000418915	9606.ENSP00000269571	0	0	0	0	0.062	0.045	0	0.767	0.773
CDKN2A	EGFR	9606.ENSP00000418915	9606.ENSP00000275493	0	0	0	0	0.069	0.045	0	0.906	0.910
CDKN2A	ATM	9606.ENSP00000418915	9606.ENSP00000278616	0	0	0	0	0.042	0.053	0	0.845	0.847
CDKN2A	MYCN	9606.ENSP00000418915	9606.ENSP00000281043	0	0	0	0	0	0.294	0	0.703	0.782
CDKN2A	GNAQ	9606.ENSP00000418915	9606.ENSP00000286548	0	0	0	0	0.042	0	0	0.507	0.507
CDKN2A	KIT	9606.ENSP00000418915	9606.ENSP00000288135	0	0	0	0	0	0	0	0.669	0.669
CDKN2A	STAT5B	9606.ENSP00000418915	9606.ENSP00000293328	0	0	0	0	0.042	0.045	0	0.405	0.408
CDKN2A	FGF19	9606.ENSP00000418915	9606.ENSP00000294312	0	0	0	0	0	0	0	0.402	0.402
CDKN2A	NPM1	9606.ENSP00000418915	9606.ENSP00000296930	0	0	0	0	0	0.874	0	0.995	0.999
CDKN2A	RUNX1	9606.ENSP00000418915	9606.ENSP00000300305	0	0	0	0	0	0	0	0.698	0.698
CDKN2A	KMT2D	9606.ENSP00000418915	9606.ENSP00000301067	0	0	0	0	0.048	0.070	0	0.584	0.599
CDKN2A	IRS1	9606.ENSP00000418915	9606.ENSP00000304895	0	0	0	0	0.064	0.098	0	0.356	0.408
CDKN2A	TERT	9606.ENSP00000418915	9606.ENSP00000309572	0	0	0	0	0	0.175	0	0.787	0.817
CDKN2A	CD34	9606.ENSP00000418915	9606.ENSP00000310036	0	0	0	0	0	0	0	0.540	0.540
CDKN2A	EZH2	9606.ENSP00000418915	9606.ENSP00000320147	0	0	0	0	0.055	0.106	0	0.796	0.813
CDKN2A	ARID1A	9606.ENSP00000418915	9606.ENSP00000320485	0	0	0	0	0	0	0	0.720	0.720
CDKN2A	EML4	9606.ENSP00000418915	9606.ENSP00000320663	0	0	0	0	0.042	0.099	0	0.399	0.436
CDKN2A	SOX2	9606.ENSP00000418915	9606.ENSP00000323588	0	0	0	0	0.044	0.041	0	0.705	0.706
CDKN2A	PDGFB	9606.ENSP00000418915	9606.ENSP00000330382	0	0	0	0	0.085	0	0	0.380	0.408
CDKN2A	IDH2	9606.ENSP00000418915	9606.ENSP00000331897	0	0	0	0	0	0.073	0.105	0.621	0.658
CDKN2A	H2AC20	9606.ENSP00000418915	9606.ENSP00000332194	0	0	0	0	0	0.050	0.500	0.447	0.714
CDKN2A	ARID2	9606.ENSP00000418915	9606.ENSP00000335044	0	0	0	0	0	0	0	0.577	0.577
CDKN2A	FGFR3	9606.ENSP00000418915	9606.ENSP00000339824	0	0	0	0	0	0	0	0.775	0.775
CDKN2A	SMARCB1	9606.ENSP00000418915	9606.ENSP00000340883	0	0	0	0	0.042	0.092	0	0.623	0.643
CDKN2A	SMAD4	9606.ENSP00000418915	9606.ENSP00000341551	0	0	0	0	0.042	0.046	0	0.850	0.851
CDKN2A	ERBB4	9606.ENSP00000418915	9606.ENSP00000342235	0	0	0	0	0.066	0.045	0	0.546	0.560
CDKN2A	ATR	9606.ENSP00000418915	9606.ENSP00000343741	0	0	0	0	0	0.292	0	0.373	0.537
CDKN2A	SMARCA4	9606.ENSP00000418915	9606.ENSP00000343896	0	0	0	0	0.042	0.328	0	0.730	0.811
CDKN2A	NF2	9606.ENSP00000418915	9606.ENSP00000344666	0	0	0	0	0.042	0	0	0.670	0.670
CDKN2A	RET	9606.ENSP00000418915	9606.ENSP00000347942	0	0	0	0	0	0	0	0.596	0.596
CDKN2A	NF1	9606.ENSP00000418915	9606.ENSP00000351015	0	0	0	0	0.042	0.043	0	0.771	0.772
CDKN2A	TGFBR2	9606.ENSP00000418915	9606.ENSP00000351905	0	0	0	0	0	0.095	0	0.507	0.534
CDKN2A	C17orf97	9606.ENSP00000418915	9606.ENSP00000353245	0	0	0	0	0	0.099	0	0.507	0.537
CDKN2A	NTRK3	9606.ENSP00000418915	9606.ENSP00000354207	0	0	0	0	0	0.095	0	0.375	0.410
CDKN2A	MTOR	9606.ENSP00000418915	9606.ENSP00000354558	0	0	0	0	0.042	0.107	0	0.586	0.615
CDKN2A	PARP1	9606.ENSP00000418915	9606.ENSP00000355759	0	0	0	0	0.042	0.046	0	0.595	0.597
CDKN2A	NRAS	9606.ENSP00000418915	9606.ENSP00000358548	0	0	0	0	0.055	0.102	0.900	0.837	0.984
CDKN2A	FUBP1	9606.ENSP00000418915	9606.ENSP00000359804	0	0	0	0	0.042	0.067	0	0.396	0.412
CDKN2A	PTEN	9606.ENSP00000418915	9606.ENSP00000361021	0	0	0	0	0.053	0.188	0	0.908	0.923
CDKN2A	ABL1	9606.ENSP00000418915	9606.ENSP00000361423	0	0	0	0	0	0.095	0	0.749	0.763
CDKN2A	ATRX	9606.ENSP00000418915	9606.ENSP00000362441	0	0	0	0	0.042	0.099	0	0.624	0.647
CDKN2A	HDAC1	9606.ENSP00000418915	9606.ENSP00000362649	0	0	0	0	0	0.331	0	0.705	0.794
CDKN2A	SRC	9606.ENSP00000418915	9606.ENSP00000362680	0	0	0	0	0.042	0.095	0	0.730	0.745
CDKN2A	TET1	9606.ENSP00000418915	9606.ENSP00000362748	0	0	0	0	0.053	0	0	0.446	0.453
CDKN2A	AR	9606.ENSP00000418915	9606.ENSP00000363822	0	0	0	0	0	0.292	0	0.482	0.617
CDKN2A	ASXL1	9606.ENSP00000418915	9606.ENSP00000364839	0	0	0	0	0.064	0.098	0	0.417	0.465
CDKN2A	WT1	9606.ENSP00000418915	9606.ENSP00000368370	0	0	0	0	0	0.091	0	0.602	0.623
CDKN2A	GATA3	9606.ENSP00000418915	9606.ENSP00000368632	0	0	0	0	0	0.049	0	0.643	0.646
CDKN2A	BRCA2	9606.ENSP00000418915	9606.ENSP00000369497	0	0	0	0	0.043	0	0	0.805	0.806
CDKN2A	CD274	9606.ENSP00000418915	9606.ENSP00000370989	0	0	0	0	0	0	0	0.644	0.644
CDKN2A	JAK2	9606.ENSP00000418915	9606.ENSP00000371067	0	0	0	0	0	0.095	0	0.576	0.599
CDKN2A	NSD2	9606.ENSP00000418915	9606.ENSP00000372351	0	0	0	0	0.043	0.106	0	0.665	0.688
CDKN2A	ALK	9606.ENSP00000418915	9606.ENSP00000373700	0	0	0	0	0	0.095	0	0.644	0.664
CDKN2A	LRP1B	9606.ENSP00000418915	9606.ENSP00000374135	0	0	0	0	0	0	0	0.505	0.505
CDKN2A	IGF1	9606.ENSP00000418915	9606.ENSP00000376637	0	0	0	0	0	0	0	0.515	0.515
CDKN2A	ETV6	9606.ENSP00000418915	9606.ENSP00000379658	0	0	0	0	0.044	0	0	0.600	0.601
CDKN2A	PBRM1	9606.ENSP00000418915	9606.ENSP00000386593	0	0	0	0	0.042	0.051	0	0.571	0.575
CDKN2A	IDH1	9606.ENSP00000418915	9606.ENSP00000390265	0	0	0	0	0.042	0.073	0.105	0.716	0.744
CDKN2A	FGFR1	9606.ENSP00000418915	9606.ENSP00000393312	0	0	0	0	0	0	0	0.610	0.610
CDKN2A	EWSR1	9606.ENSP00000418915	9606.ENSP00000400142	0	0	0	0	0.042	0	0	0.488	0.488
CDKN2A	ESR1	9606.ENSP00000418915	9606.ENSP00000405330	0	0	0	0	0	0	0	0.667	0.667
CDKN2A	FAT1	9606.ENSP00000418915	9606.ENSP00000406229	0	0	0	0	0.042	0	0	0.597	0.597
CDKN2A	HRAS	9606.ENSP00000418915	9606.ENSP00000407586	0	0	0	0	0.055	0.160	0.900	0.893	0.990
CDKN2A	FGFR2	9606.ENSP00000418915	9606.ENSP00000410294	0	0	0	0	0	0	0	0.592	0.592
CDKN2A	PTPRC	9606.ENSP00000418915	9606.ENSP00000411355	0	0	0	0	0.042	0.053	0	0.479	0.486
CDKN2A	KIAA1549	9606.ENSP00000418915	9606.ENSP00000416040	0	0	0	0	0	0	0	0.447	0.447
CDKN2A	ARID1B	9606.ENSP00000418915	9606.ENSP00000490491	0	0	0	0	0.042	0	0	0.447	0.447
CDKN2A	PIK3CB	9606.ENSP00000418915	9606.ENSP00000501150	0	0	0	0	0	0	0	0.457	0.457
CDKN2A	JAK1	9606.ENSP00000418915	9606.ENSP00000499900	0	0	0	0	0.042	0.095	0	0.430	0.462
CDKN2A	HDAC2	9606.ENSP00000418915	9606.ENSP00000430432	0	0	0	0	0.049	0.094	0	0.450	0.485
CDKN2A	NTRK1	9606.ENSP00000418915	9606.ENSP00000431418	0	0	0	0	0	0.095	0	0.479	0.508
CDKN2A	KMT2A	9606.ENSP00000418915	9606.ENSP00000436786	0	0	0	0	0.042	0.106	0	0.477	0.513
CDKN2A	PIK3R1	9606.ENSP00000418915	9606.ENSP00000428056	0	0	0	0	0.042	0	0	0.525	0.525
CDKN2A	JAK3	9606.ENSP00000418915	9606.ENSP00000432511	0	0	0	0	0	0.095	0	0.506	0.533
CDKN2A	TET2	9606.ENSP00000418915	9606.ENSP00000442788	0	0	0	0	0	0	0	0.556	0.556
CDKN2A	IGF1R	9606.ENSP00000418915	9606.ENSP00000497069	0	0	0	0	0	0.271	0	0.525	0.639
CDKN2A	FBXW7	9606.ENSP00000418915	9606.ENSP00000474725	0	0	0	0	0	0.049	0	0.661	0.663
CDKN2A	PTPN11	9606.ENSP00000418915	9606.ENSP00000489597	0	0	0	0	0.047	0.053	0	0.659	0.665
CDKN2A	NOTCH1	9606.ENSP00000418915	9606.ENSP00000498587	0	0	0	0	0.064	0.098	0	0.698	0.723
CDKN2A	H2AX	9606.ENSP00000418915	9606.ENSP00000434024	0	0	0	0	0.060	0.050	0.500	0.542	0.768
CDKN2A	BRCA1	9606.ENSP00000418915	9606.ENSP00000418960	0	0	0	0	0.045	0.309	0	0.766	0.832
CDKN2A	AKT1	9606.ENSP00000418915	9606.ENSP00000451828	0	0	0	0	0.042	0.229	0	0.834	0.866
CDKN2A	BRAF	9606.ENSP00000418915	9606.ENSP00000419060	0	0	0	0	0	0.095	0	0.886	0.892
CDKN2A	CTNNB1	9606.ENSP00000418915	9606.ENSP00000495360	0	0	0	0	0.056	0.053	0.500	0.862	0.930
CDKN2A	MYC	9606.ENSP00000418915	9606.ENSP00000478887	0	0	0	0	0.055	0.783	0.900	0.929	0.998
CHD4	FUS	9606.ENSP00000440542	9606.ENSP00000254108	0	0	0	0	0.253	0.292	0	0.091	0.477
CHD4	EP300	9606.ENSP00000440542	9606.ENSP00000263253	0	0	0	0	0.087	0.608	0.400	0.725	0.933
CHD4	TP53	9606.ENSP00000440542	9606.ENSP00000269305	0	0	0	0	0.049	0.164	0.500	0.445	0.749
CHD4	ATM	9606.ENSP00000440542	9606.ENSP00000278616	0	0	0	0	0.054	0.300	0	0.452	0.606
CHD4	U2AF1	9606.ENSP00000440542	9606.ENSP00000291552	0	0	0	0	0.361	0.299	0	0.063	0.544
CHD4	NPM1	9606.ENSP00000440542	9606.ENSP00000296930	0	0	0	0	0.116	0.325	0	0.159	0.454
CHD4	TERT	9606.ENSP00000440542	9606.ENSP00000309572	0	0	0	0	0.060	0.067	0	0.469	0.494
CHD4	PABPC1	9606.ENSP00000440542	9606.ENSP00000313007	0	0	0	0	0.165	0.314	0	0.071	0.422
CHD4	EZH2	9606.ENSP00000440542	9606.ENSP00000320147	0	0	0	0	0.062	0.797	0.500	0.937	0.993
CHD4	ARID1A	9606.ENSP00000440542	9606.ENSP00000320485	0	0	0	0	0.335	0.314	0	0.447	0.726
CHD4	SOX2	9606.ENSP00000440542	9606.ENSP00000323588	0	0	0	0	0.069	0.354	0	0.339	0.568
CHD4	H2AC20	9606.ENSP00000440542	9606.ENSP00000332194	0	0	0	0	0	0.365	0.500	0.436	0.805
CHD4	ATR	9606.ENSP00000440542	9606.ENSP00000343741	0	0	0	0	0.074	0.335	0	0.545	0.695
CHD4	SMARCA4	9606.ENSP00000440542	9606.ENSP00000343896	0	0	0.181	0.630	0.505	0.826	0	0.575	0.966
CHD4	PARP1	9606.ENSP00000440542	9606.ENSP00000355759	0	0	0	0	0.065	0.698	0	0.423	0.823
CHD4	HDAC1	9606.ENSP00000440542	9606.ENSP00000362649	0	0	0	0	0.365	0.934	0.900	0.996	0.999
CHD4	MDC1	9606.ENSP00000440542	9606.ENSP00000365588	0	0	0	0	0.107	0.347	0	0.381	0.608
CHD4	GATA3	9606.ENSP00000440542	9606.ENSP00000368632	0	0	0	0	0	0.095	0	0.687	0.704
CHD4	BRCA2	9606.ENSP00000440542	9606.ENSP00000369497	0	0	0	0	0	0.053	0	0.443	0.450
CHD4	PBRM1	9606.ENSP00000440542	9606.ENSP00000386593	0	0	0	0	0.212	0.354	0	0.520	0.734
CHD4	EWSR1	9606.ENSP00000440542	9606.ENSP00000400142	0	0	0	0	0.215	0.292	0	0.159	0.491
CHD4	BRCA1	9606.ENSP00000440542	9606.ENSP00000418960	0	0	0	0	0.049	0	0	0.462	0.467
CHD4	HDAC2	9606.ENSP00000440542	9606.ENSP00000430432	0	0	0	0	0.115	0.929	0.900	0.993	0.999
CHD4	H2AX	9606.ENSP00000440542	9606.ENSP00000434024	0	0	0	0	0.064	0.365	0.500	0.298	0.764
CHD4	KMT2A	9606.ENSP00000440542	9606.ENSP00000436786	0	0	0	0.546	0.149	0.546	0	0.250	0.685
CHD4	MYC	9606.ENSP00000440542	9606.ENSP00000478887	0	0	0	0	0.049	0.458	0	0.322	0.620
CHD4	ZFHX3	9606.ENSP00000440542	9606.ENSP00000493252	0	0	0	0	0.060	0.510	0	0.265	0.631
CHD4	FBXW7	9606.ENSP00000440542	9606.ENSP00000474725	0	0	0	0	0.049	0.514	0	0.306	0.652
CLP1	U2AF1	9606.ENSP00000434995	9606.ENSP00000291552	0	0	0	0	0.049	0	0.500	0	0.504
CLP1	KMT2A	9606.ENSP00000434995	9606.ENSP00000436786	0	0	0	0	0	0	0	0.424	0.424
COL1A1	MYC	9606.ENSP00000225964	9606.ENSP00000478887	0	0	0	0	0.052	0	0	0.395	0.402
COL1A1	NOTCH1	9606.ENSP00000225964	9606.ENSP00000498587	0	0	0	0	0.052	0.091	0	0.367	0.406
COL1A1	SOX2	9606.ENSP00000225964	9606.ENSP00000323588	0	0	0	0	0	0.045	0	0.423	0.426
COL1A1	STAT3	9606.ENSP00000225964	9606.ENSP00000264657	0	0	0	0	0.047	0	0	0.428	0.432
COL1A1	BRAF	9606.ENSP00000225964	9606.ENSP00000419060	0	0	0	0	0	0.084	0	0.408	0.434
COL1A1	ESR1	9606.ENSP00000225964	9606.ENSP00000405330	0	0	0	0	0.042	0.077	0	0.421	0.443
COL1A1	CCND1	9606.ENSP00000225964	9606.ENSP00000227507	0	0	0	0	0.121	0	0	0.400	0.451
COL1A1	MAPK3	9606.ENSP00000225964	9606.ENSP00000263025	0	0	0	0	0.055	0.052	0	0.438	0.453
COL1A1	TP53	9606.ENSP00000225964	9606.ENSP00000269305	0	0	0	0	0	0	0	0.472	0.472
COL1A1	CDH1	9606.ENSP00000225964	9606.ENSP00000261769	0	0	0	0	0.055	0.045	0	0.477	0.487
COL1A1	CDK4	9606.ENSP00000225964	9606.ENSP00000257904	0	0	0	0	0.065	0.097	0	0.513	0.553
COL1A1	FGFR3	9606.ENSP00000225964	9606.ENSP00000339824	0	0	0	0	0	0	0	0.559	0.559
COL1A1	EGF	9606.ENSP00000225964	9606.ENSP00000265171	0	0	0	0	0.044	0	0	0.563	0.564
COL1A1	PTPRC	9606.ENSP00000225964	9606.ENSP00000411355	0	0	0	0	0.055	0	0	0.578	0.584
COL1A1	CREB3L1	9606.ENSP00000225964	9606.ENSP00000481956	0	0	0	0	0.199	0	0	0.506	0.587
COL1A1	CTNNB1	9606.ENSP00000225964	9606.ENSP00000495360	0	0	0	0	0	0.045	0	0.587	0.589
COL1A1	PDGFA	9606.ENSP00000225964	9606.ENSP00000346508	0	0	0	0	0.049	0	0	0.597	0.600
COL1A1	PTEN	9606.ENSP00000225964	9606.ENSP00000361021	0	0	0	0	0.058	0.092	0	0.604	0.631
COL1A1	EGFR	9606.ENSP00000225964	9606.ENSP00000275493	0	0	0	0	0.120	0.100	0	0.600	0.655
COL1A1	TGFBR2	9606.ENSP00000225964	9606.ENSP00000351905	0	0	0	0	0.056	0.084	0	0.646	0.667
COL1A1	PDGFRA	9606.ENSP00000225964	9606.ENSP00000257290	0	0	0	0	0.258	0	0	0.591	0.684
COL1A1	SMAD4	9606.ENSP00000225964	9606.ENSP00000341551	0	0	0	0	0	0.071	0	0.677	0.687
COL1A1	CD34	9606.ENSP00000225964	9606.ENSP00000310036	0	0	0	0	0.097	0	0	0.671	0.690
COL1A1	AKT1	9606.ENSP00000225964	9606.ENSP00000451828	0	0	0	0	0	0.084	0	0.683	0.697
COL1A1	IGF1	9606.ENSP00000225964	9606.ENSP00000376637	0	0	0	0	0.097	0	0	0.697	0.714
COL1A1	PDGFRB	9606.ENSP00000225964	9606.ENSP00000261799	0	0	0	0	0.372	0	0	0.742	0.831
COL1A1	PDGFB	9606.ENSP00000225964	9606.ENSP00000330382	0	0	0	0	0.049	0.236	0	0.828	0.864
CREB3L1	COL1A1	9606.ENSP00000481956	9606.ENSP00000225964	0	0	0	0	0.199	0	0	0.506	0.587
CREB3L1	FUS	9606.ENSP00000481956	9606.ENSP00000254108	0	0	0	0	0	0	0	0.708	0.708
CREB3L1	ATF1	9606.ENSP00000481956	9606.ENSP00000262053	0	0	0	0.613	0	0.101	0.800	0.260	0.855
CREB3L1	CREBBP	9606.ENSP00000481956	9606.ENSP00000262367	0	0	0	0	0.051	0.073	0.900	0.231	0.923
CREB3L1	MAPK3	9606.ENSP00000481956	9606.ENSP00000263025	0	0	0	0	0.047	0	0.900	0.088	0.905
CREB3L1	EP300	9606.ENSP00000481956	9606.ENSP00000263253	0	0	0	0	0.051	0.073	0.900	0.176	0.917
CREB3L1	GNAQ	9606.ENSP00000481956	9606.ENSP00000286548	0	0	0	0	0	0	0	0.405	0.405
CREB3L1	KIT	9606.ENSP00000481956	9606.ENSP00000288135	0	0	0	0	0	0	0	0.417	0.417
CREB3L1	CREB3L2	9606.ENSP00000481956	9606.ENSP00000329140	0	0	0	0.872	0.049	0.514	0.900	0.158	0.955
CREB3L1	SMAD4	9606.ENSP00000481956	9606.ENSP00000341551	0	0	0	0	0	0	0	0.522	0.522
CREB3L1	EWSR1	9606.ENSP00000481956	9606.ENSP00000400142	0	0	0	0	0	0	0	0.541	0.541
CREB3L1	PRKCA	9606.ENSP00000481956	9606.ENSP00000408695	0	0	0	0	0	0	0.650	0.065	0.659
CREB3L1	AKT1	9606.ENSP00000481956	9606.ENSP00000451828	0	0	0	0	0.056	0	0.650	0.181	0.706
CREB3L1	FBXW7	9606.ENSP00000481956	9606.ENSP00000474725	0	0	0	0	0	0.364	0	0.121	0.417
CREB3L2	FUS	9606.ENSP00000329140	9606.ENSP00000254108	0	0	0	0	0	0	0	0.888	0.888
CREB3L2	ATF1	9606.ENSP00000329140	9606.ENSP00000262053	0	0	0	0	0	0.101	0.800	0.644	0.930
CREB3L2	CREBBP	9606.ENSP00000329140	9606.ENSP00000262367	0	0	0	0	0.051	0.073	0.900	0.216	0.921
CREB3L2	MAPK3	9606.ENSP00000329140	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.083	0.904
CREB3L2	EP300	9606.ENSP00000329140	9606.ENSP00000263253	0	0	0	0	0.064	0.073	0.900	0.212	0.922
CREB3L2	EWSR1	9606.ENSP00000329140	9606.ENSP00000400142	0	0	0	0	0	0	0	0.480	0.480
CREB3L2	FRS2	9606.ENSP00000329140	9606.ENSP00000447241	0	0	0	0	0	0	0	0.615	0.615
CREB3L2	PRKCA	9606.ENSP00000329140	9606.ENSP00000408695	0	0	0	0	0.042	0	0.650	0.141	0.687
CREB3L2	AKT1	9606.ENSP00000329140	9606.ENSP00000451828	0	0	0	0	0.049	0	0.650	0.172	0.700
CREB3L2	CREB3L1	9606.ENSP00000329140	9606.ENSP00000481956	0	0	0	0.872	0.049	0.514	0.900	0.158	0.955
CREBBP	STAG2	9606.ENSP00000262367	9606.ENSP00000218089	0	0	0	0	0.098	0	0	0.396	0.431
CREBBP	CCND1	9606.ENSP00000262367	9606.ENSP00000227507	0	0	0	0	0	0.292	0.900	0.828	0.986
CREBBP	FLT3	9606.ENSP00000262367	9606.ENSP00000241453	0	0	0	0	0.042	0.041	0	0.404	0.405
CREBBP	KRAS	9606.ENSP00000262367	9606.ENSP00000256078	0	0	0	0	0.078	0	0	0.481	0.502
CREBBP	NOTCH2	9606.ENSP00000262367	9606.ENSP00000256646	0	0	0	0	0.049	0.065	0.500	0.639	0.818
CREBBP	MDM2	9606.ENSP00000262367	9606.ENSP00000258149	0	0	0	0	0.122	0.625	0	0.746	0.909
CREBBP	CDH1	9606.ENSP00000262367	9606.ENSP00000261769	0	0	0	0	0	0.595	0	0.392	0.744
CREBBP	ATF1	9606.ENSP00000262367	9606.ENSP00000262053	0	0	0	0	0.056	0.331	0	0.630	0.746
CREBBP	KMT2C	9606.ENSP00000262367	9606.ENSP00000262189	0	0	0	0	0.249	0.110	0	0.755	0.822
CREBBP	MTOR	9606.ENSP00000262367	9606.ENSP00000354558	0	0	0	0	0.100	0	0	0.374	0.412
CREBBP	MDC1	9606.ENSP00000262367	9606.ENSP00000365588	0	0	0	0	0.103	0.292	0	0.156	0.418
CREBBP	JAK3	9606.ENSP00000262367	9606.ENSP00000432511	0	0	0	0	0.075	0.047	0	0.393	0.419
CREBBP	FAT1	9606.ENSP00000262367	9606.ENSP00000406229	0	0	0	0	0	0	0	0.423	0.423
CREBBP	ARID2	9606.ENSP00000262367	9606.ENSP00000335044	0	0	0	0	0.092	0	0	0.405	0.436
CREBBP	LZTR1	9606.ENSP00000262367	9606.ENSP00000496779	0	0	0	0	0	0	0	0.436	0.436
CREBBP	NSD2	9606.ENSP00000262367	9606.ENSP00000372351	0	0	0	0	0.070	0.091	0	0.389	0.438
CREBBP	NT5C2	9606.ENSP00000262367	9606.ENSP00000339479	0	0	0	0	0.064	0	0	0.436	0.449
CREBBP	JAK2	9606.ENSP00000262367	9606.ENSP00000371067	0	0	0	0	0.082	0.047	0	0.423	0.451
CREBBP	NRAS	9606.ENSP00000262367	9606.ENSP00000358548	0	0	0	0	0.067	0	0	0.438	0.454
CREBBP	SS18	9606.ENSP00000262367	9606.ENSP00000414516	0	0	0	0	0.083	0	0	0.436	0.461
CREBBP	BRAF	9606.ENSP00000262367	9606.ENSP00000419060	0	0	0	0	0.062	0.047	0	0.449	0.465
CREBBP	ETV6	9606.ENSP00000262367	9606.ENSP00000379658	0	0	0	0	0.049	0	0	0.468	0.472
CREBBP	JAK1	9606.ENSP00000262367	9606.ENSP00000499900	0	0	0	0	0.157	0.047	0	0.395	0.472
CREBBP	ASXL1	9606.ENSP00000262367	9606.ENSP00000364839	0	0	0	0	0.135	0.065	0	0.416	0.487
CREBBP	ATM	9606.ENSP00000262367	9606.ENSP00000278616	0	0	0	0	0.060	0	0	0.487	0.497
CREBBP	SMARCB1	9606.ENSP00000262367	9606.ENSP00000340883	0	0	0	0	0.075	0.292	0	0.323	0.517
CREBBP	DNMT3A	9606.ENSP00000262367	9606.ENSP00000264709	0	0	0	0	0.067	0	0	0.512	0.525
CREBBP	GRB2	9606.ENSP00000262367	9606.ENSP00000376345	0	0	0	0	0.066	0	0	0.513	0.525
CREBBP	TET2	9606.ENSP00000262367	9606.ENSP00000442788	0	0	0	0	0.091	0	0	0.507	0.532
CREBBP	NF1	9606.ENSP00000262367	9606.ENSP00000351015	0	0	0	0	0.171	0	0	0.476	0.547
CREBBP	SOS1	9606.ENSP00000262367	9606.ENSP00000384675	0	0	0	0	0.163	0	0	0.485	0.551
CREBBP	PTEN	9606.ENSP00000262367	9606.ENSP00000361021	0	0	0	0	0.075	0.088	0	0.511	0.552
CREBBP	ABL1	9606.ENSP00000262367	9606.ENSP00000361423	0	0	0	0	0.304	0.047	0	0.415	0.578
CREBBP	IGF1R	9606.ENSP00000262367	9606.ENSP00000497069	0	0	0	0	0.105	0.047	0	0.546	0.579
CREBBP	ARID1B	9606.ENSP00000262367	9606.ENSP00000490491	0	0	0	0	0.201	0.094	0	0.473	0.585
CREBBP	H2AX	9606.ENSP00000262367	9606.ENSP00000434024	0	0	0	0	0.048	0.071	0.500	0.205	0.601
CREBBP	PIK3R1	9606.ENSP00000262367	9606.ENSP00000428056	0	0	0	0	0.085	0.045	0	0.584	0.604
CREBBP	CBFB	9606.ENSP00000262367	9606.ENSP00000415151	0	0	0	0	0.127	0	0.500	0.173	0.607
CREBBP	ERBB2	9606.ENSP00000262367	9606.ENSP00000269571	0	0	0	0	0.049	0.071	0	0.610	0.625
CREBBP	ATRX	9606.ENSP00000262367	9606.ENSP00000362441	0	0	0	0	0.264	0.250	0	0.381	0.629
CREBBP	EGFR	9606.ENSP00000262367	9606.ENSP00000275493	0	0	0	0	0.042	0.071	0	0.642	0.653
CREBBP	H2AC20	9606.ENSP00000262367	9606.ENSP00000332194	0	0	0	0	0	0.071	0.500	0.397	0.695
CREBBP	PIK3CA	9606.ENSP00000262367	9606.ENSP00000263967	0	0	0	0	0.092	0	0	0.680	0.697
CREBBP	MAPK3	9606.ENSP00000262367	9606.ENSP00000263025	0	0	0	0	0.092	0.510	0	0.383	0.701
CREBBP	EWSR1	9606.ENSP00000262367	9606.ENSP00000400142	0	0	0	0	0.062	0.425	0	0.537	0.728
CREBBP	FBXW7	9606.ENSP00000262367	9606.ENSP00000474725	0	0	0	0	0.092	0	0.500	0.449	0.728
CREBBP	PARP1	9606.ENSP00000262367	9606.ENSP00000355759	0	0	0	0	0.065	0.623	0	0.315	0.738
CREBBP	CDKN2A	9606.ENSP00000262367	9606.ENSP00000418915	0	0	0	0	0	0	0.500	0.524	0.751
CREBBP	NOTCH1	9606.ENSP00000262367	9606.ENSP00000498587	0	0	0	0	0.076	0.065	0.500	0.556	0.783
CREBBP	GATA3	9606.ENSP00000262367	9606.ENSP00000368632	0	0	0	0	0	0.346	0	0.707	0.801
CREBBP	EZH2	9606.ENSP00000262367	9606.ENSP00000320147	0	0	0	0	0.067	0.091	0.500	0.622	0.818
CREBBP	ARID1A	9606.ENSP00000262367	9606.ENSP00000320485	0	0	0	0	0.334	0.094	0	0.770	0.849
CREBBP	AKT1	9606.ENSP00000262367	9606.ENSP00000451828	0	0	0	0	0.080	0.513	0	0.700	0.854
CREBBP	KMT2D	9606.ENSP00000262367	9606.ENSP00000301067	0	0	0	0	0.236	0.110	0	0.824	0.870
CREBBP	SMAD4	9606.ENSP00000262367	9606.ENSP00000341551	0	0	0	0	0.191	0.316	0	0.862	0.917
CREBBP	CREB3L2	9606.ENSP00000262367	9606.ENSP00000329140	0	0	0	0	0.051	0.073	0.900	0.216	0.921
CREBBP	FGFR1	9606.ENSP00000262367	9606.ENSP00000393312	0	0	0	0	0.049	0.779	0	0.663	0.923
CREBBP	CREB3L1	9606.ENSP00000262367	9606.ENSP00000481956	0	0	0	0	0.051	0.073	0.900	0.231	0.923
CREBBP	STAT5B	9606.ENSP00000262367	9606.ENSP00000293328	0	0	0	0	0.098	0.294	0.650	0.740	0.934
CREBBP	HDAC2	9606.ENSP00000262367	9606.ENSP00000430432	0	0	0	0	0.057	0.537	0.500	0.735	0.934
CREBBP	STAT3	9606.ENSP00000262367	9606.ENSP00000264657	0	0	0	0	0.063	0.512	0.650	0.645	0.935
