#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD34	NRAS	9606.ENSP00000310036	9606.ENSP00000358548	0	0	0	0	0	0	0	0.476	0.476
CD34	TET1	9606.ENSP00000310036	9606.ENSP00000362748	0	0	0	0	0.047	0	0	0.477	0.480
CD34	EZH2	9606.ENSP00000310036	9606.ENSP00000320147	0	0	0	0	0.071	0	0	0.475	0.491
CD34	PTEN	9606.ENSP00000310036	9606.ENSP00000361021	0	0	0	0	0	0	0	0.495	0.495
CD34	SMARCB1	9606.ENSP00000310036	9606.ENSP00000340883	0	0	0	0	0	0	0	0.507	0.507
CD34	ESR1	9606.ENSP00000310036	9606.ENSP00000405330	0	0	0	0	0.054	0	0	0.506	0.512
CD34	SRC	9606.ENSP00000310036	9606.ENSP00000362680	0	0	0	0	0.111	0	0	0.479	0.517
CD34	CDKN2A	9606.ENSP00000310036	9606.ENSP00000418915	0	0	0	0	0	0	0	0.540	0.540
CD34	IDH1	9606.ENSP00000310036	9606.ENSP00000390265	0	0	0	0	0	0	0	0.541	0.541
CD34	ETV6	9606.ENSP00000310036	9606.ENSP00000379658	0	0	0	0	0.062	0	0	0.544	0.553
CD34	SMAD4	9606.ENSP00000310036	9606.ENSP00000341551	0	0	0	0	0.085	0	0	0.553	0.573
CD34	NOTCH1	9606.ENSP00000310036	9606.ENSP00000498587	0	0	0	0	0.093	0	0	0.590	0.613
CD34	JAK2	9606.ENSP00000310036	9606.ENSP00000371067	0	0	0	0	0.087	0	0	0.607	0.625
CD34	NTRK1	9606.ENSP00000310036	9606.ENSP00000431418	0	0	0	0	0.055	0	0	0.622	0.627
CD34	IGF1	9606.ENSP00000310036	9606.ENSP00000376637	0	0	0	0	0.107	0	0	0.604	0.631
CD34	MYC	9606.ENSP00000310036	9606.ENSP00000478887	0	0	0	0	0.042	0	0	0.636	0.636
CD34	CTNNB1	9606.ENSP00000310036	9606.ENSP00000495360	0	0	0	0	0	0	0	0.655	0.655
CD34	WT1	9606.ENSP00000310036	9606.ENSP00000368370	0	0	0	0	0.049	0	0	0.658	0.660
CD34	SOX2	9606.ENSP00000310036	9606.ENSP00000323588	0	0	0	0	0	0	0	0.665	0.665
CD34	TET2	9606.ENSP00000310036	9606.ENSP00000442788	0	0	0	0	0	0	0	0.710	0.710
CD34	CRKL	9606.ENSP00000310036	9606.ENSP00000346300	0	0	0	0	0	0.292	0	0.632	0.728
CD34	CD99	9606.ENSP00000310036	9606.ENSP00000370588	0	0	0	0	0.116	0	0	0.840	0.852
CD34	PTPRC	9606.ENSP00000310036	9606.ENSP00000411355	0	0	0	0	0.064	0	0	0.917	0.919
CD99	FUS	9606.ENSP00000370588	9606.ENSP00000254108	0	0	0	0	0.055	0	0	0.621	0.626
CD99	PAX8	9606.ENSP00000370588	9606.ENSP00000263334	0	0	0	0	0	0	0	0.446	0.446
CD99	TP53	9606.ENSP00000370588	9606.ENSP00000269305	0	0	0	0	0.042	0	0	0.467	0.467
CD99	KIT	9606.ENSP00000370588	9606.ENSP00000288135	0	0	0	0	0.054	0	0	0.720	0.723
CD99	SMARCB1	9606.ENSP00000370588	9606.ENSP00000340883	0	0	0	0	0.055	0	0	0.642	0.647
CD99	WT1	9606.ENSP00000370588	9606.ENSP00000368370	0	0	0	0	0	0	0	0.701	0.701
CD99	FLI1	9606.ENSP00000370588	9606.ENSP00000433488	0	0	0	0	0.066	0	0	0.480	0.494
CD99	SS18	9606.ENSP00000370588	9606.ENSP00000414516	0	0	0	0	0.043	0	0	0.582	0.582
CD99	PTPRC	9606.ENSP00000370588	9606.ENSP00000411355	0	0	0	0	0.050	0	0	0.741	0.743
CD99	EWSR1	9606.ENSP00000370588	9606.ENSP00000400142	0	0	0	0	0.049	0	0	0.942	0.943
CDH1	COL1A1	9606.ENSP00000261769	9606.ENSP00000225964	0	0	0	0	0.055	0.045	0	0.477	0.487
CDH1	MLH1	9606.ENSP00000261769	9606.ENSP00000231790	0	0	0	0	0	0	0	0.579	0.579
CDH1	KRAS	9606.ENSP00000261769	9606.ENSP00000256078	0	0	0	0	0	0.135	0	0.693	0.723
CDH1	NOTCH2	9606.ENSP00000261769	9606.ENSP00000256646	0	0	0	0	0	0.103	0	0.481	0.515
CDH1	PDGFRA	9606.ENSP00000261769	9606.ENSP00000257290	0	0	0	0	0.042	0.045	0	0.465	0.468
CDH1	CDK4	9606.ENSP00000261769	9606.ENSP00000257904	0	0	0	0	0	0.310	0	0.600	0.712
CDH1	MDM2	9606.ENSP00000261769	9606.ENSP00000258149	0	0	0	0	0.060	0.735	0	0.722	0.925
CDH1	FBXW7	9606.ENSP00000261769	9606.ENSP00000474725	0	0	0	0	0	0	0	0.417	0.416
CDH1	PRKCA	9606.ENSP00000261769	9606.ENSP00000408695	0	0	0	0	0	0	0	0.419	0.418
CDH1	NRAS	9606.ENSP00000261769	9606.ENSP00000358548	0	0	0	0	0	0.047	0	0.423	0.426
CDH1	PTPN11	9606.ENSP00000261769	9606.ENSP00000489597	0	0	0	0	0.042	0.102	0	0.391	0.430
CDH1	IDH2	9606.ENSP00000261769	9606.ENSP00000331897	0	0	0	0	0.042	0.292	0	0.242	0.440
CDH1	MYCN	9606.ENSP00000261769	9606.ENSP00000281043	0	0	0	0	0.042	0.050	0	0.444	0.449
CDH1	DNMT3A	9606.ENSP00000261769	9606.ENSP00000264709	0	0	0	0	0	0.048	0	0.475	0.478
CDH1	SMARCB1	9606.ENSP00000261769	9606.ENSP00000340883	0	0	0	0	0	0.292	0	0.296	0.480
CDH1	PAX8	9606.ENSP00000261769	9606.ENSP00000263334	0	0	0	0	0	0	0	0.480	0.480
CDH1	NTRK1	9606.ENSP00000261769	9606.ENSP00000431418	0	0	0	0	0	0.067	0	0.469	0.483
CDH1	TERT	9606.ENSP00000261769	9606.ENSP00000309572	0	0	0	0	0.047	0	0	0.486	0.489
CDH1	FGFR2	9606.ENSP00000261769	9606.ENSP00000410294	0	0	0	0	0.067	0.045	0	0.480	0.496
CDH1	EPAS1	9606.ENSP00000261769	9606.ENSP00000263734	0	0	0	0	0.066	0	0	0.483	0.497
CDH1	ERBB4	9606.ENSP00000261769	9606.ENSP00000342235	0	0	0	0	0.055	0.071	0	0.477	0.501
CDH1	PDGFRB	9606.ENSP00000261769	9606.ENSP00000261799	0	0	0	0	0	0.045	0	0.507	0.509
CDH1	JAK2	9606.ENSP00000261769	9606.ENSP00000371067	0	0	0	0	0	0.067	0	0.507	0.520
CDH1	HRAS	9606.ENSP00000261769	9606.ENSP00000407586	0	0	0	0	0	0.166	0	0.482	0.550
CDH1	GATA3	9606.ENSP00000261769	9606.ENSP00000368632	0	0	0	0	0.063	0	0	0.541	0.551
CDH1	SMARCA4	9606.ENSP00000261769	9606.ENSP00000343896	0	0	0	0	0	0.294	0	0.407	0.564
CDH1	PIK3CA	9606.ENSP00000261769	9606.ENSP00000263967	0	0	0	0	0	0	0	0.575	0.575
CDH1	WT1	9606.ENSP00000261769	9606.ENSP00000368370	0	0	0	0	0	0	0	0.579	0.579
CDH1	KIT	9606.ENSP00000261769	9606.ENSP00000288135	0	0	0	0	0.042	0.045	0	0.580	0.582
CDH1	PARP1	9606.ENSP00000261769	9606.ENSP00000355759	0	0	0	0	0.044	0	0	0.583	0.584
CDH1	EP300	9606.ENSP00000261769	9606.ENSP00000263253	0	0	0	0	0.042	0.298	0	0.453	0.600
CDH1	PTPRC	9606.ENSP00000261769	9606.ENSP00000411355	0	0	0	0	0	0.102	0	0.574	0.601
CDH1	SHC1	9606.ENSP00000261769	9606.ENSP00000401303	0	0	0	0	0	0	0	0.604	0.604
CDH1	GRB2	9606.ENSP00000261769	9606.ENSP00000376345	0	0	0	0	0	0	0	0.632	0.632
CDH1	TGFBR2	9606.ENSP00000261769	9606.ENSP00000351905	0	0	0	0	0	0.152	0	0.600	0.646
CDH1	LATS1	9606.ENSP00000261769	9606.ENSP00000437550	0	0	0	0	0	0	0	0.659	0.659
CDH1	NOTCH1	9606.ENSP00000261769	9606.ENSP00000498587	0	0	0	0	0.042	0.103	0	0.637	0.661
CDH1	EZH2	9606.ENSP00000261769	9606.ENSP00000320147	0	0	0	0	0	0	0	0.666	0.666
CDH1	MTOR	9606.ENSP00000261769	9606.ENSP00000354558	0	0	0	0	0	0.071	0	0.663	0.673
CDH1	CDKN2A	9606.ENSP00000261769	9606.ENSP00000418915	0	0	0	0	0	0.046	0	0.712	0.713
CDH1	SOX2	9606.ENSP00000261769	9606.ENSP00000323588	0	0	0	0	0.055	0	0	0.726	0.730
CDH1	IGF1	9606.ENSP00000261769	9606.ENSP00000376637	0	0	0	0	0	0	0	0.731	0.731
CDH1	STAT3	9606.ENSP00000261769	9606.ENSP00000264657	0	0	0	0	0.056	0	0	0.728	0.732
CDH1	IGF1R	9606.ENSP00000261769	9606.ENSP00000497069	0	0	0	0	0.056	0.067	0	0.731	0.742
CDH1	CREBBP	9606.ENSP00000261769	9606.ENSP00000262367	0	0	0	0	0	0.595	0	0.392	0.744
CDH1	MAPK3	9606.ENSP00000261769	9606.ENSP00000263025	0	0	0	0	0.044	0.258	0	0.702	0.770
CDH1	HDAC1	9606.ENSP00000261769	9606.ENSP00000362649	0	0	0	0	0	0.292	0	0.696	0.775
CDH1	KDR	9606.ENSP00000261769	9606.ENSP00000263923	0	0	0	0	0.042	0.045	0	0.779	0.780
CDH1	ESR1	9606.ENSP00000261769	9606.ENSP00000405330	0	0	0	0	0.045	0	0	0.802	0.803
CDH1	SMAD4	9606.ENSP00000261769	9606.ENSP00000341551	0	0	0	0	0	0.045	0	0.803	0.804
CDH1	MYC	9606.ENSP00000261769	9606.ENSP00000478887	0	0	0	0	0.042	0.101	0	0.791	0.804
CDH1	HDAC2	9606.ENSP00000261769	9606.ENSP00000430432	0	0	0	0	0	0.597	0	0.625	0.842
CDH1	EGF	9606.ENSP00000261769	9606.ENSP00000265171	0	0	0	0	0.043	0	0	0.851	0.852
CDH1	TP53	9606.ENSP00000261769	9606.ENSP00000269305	0	0	0	0	0.049	0	0	0.852	0.853
CDH1	ERBB3	9606.ENSP00000261769	9606.ENSP00000267101	0	0	0	0	0.204	0.108	0	0.813	0.856
CDH1	NF2	9606.ENSP00000261769	9606.ENSP00000344666	0	0	0	0	0	0.080	0	0.853	0.859
CDH1	FGFR1	9606.ENSP00000261769	9606.ENSP00000393312	0	0	0	0	0	0.679	0	0.658	0.885
CDH1	PTEN	9606.ENSP00000261769	9606.ENSP00000361021	0	0	0	0	0.053	0	0	0.929	0.930
CDH1	CTNNA2	9606.ENSP00000261769	9606.ENSP00000384638	0	0	0	0	0	0.242	0.900	0.630	0.969
CDH1	ERBB2	9606.ENSP00000261769	9606.ENSP00000269571	0	0	0	0	0.139	0.108	0	0.964	0.970
CDH1	SRC	9606.ENSP00000261769	9606.ENSP00000362680	0	0	0	0	0.042	0.751	0	0.955	0.988
CDH1	CTNNB1	9606.ENSP00000261769	9606.ENSP00000495360	0	0	0	0	0.063	0.999	0.900	0.999	0.999
CDH1	EGFR	9606.ENSP00000261769	9606.ENSP00000275493	0	0	0	0	0.055	0.815	0	0.995	0.999
CDK4	GNA11	9606.ENSP00000257904	9606.ENSP00000078429	0	0	0	0	0.050	0	0	0.417	0.423
CDK4	COL1A1	9606.ENSP00000257904	9606.ENSP00000225964	0	0	0	0	0.065	0.097	0	0.513	0.553
CDK4	MLH1	9606.ENSP00000257904	9606.ENSP00000231790	0	0.025	0	0	0.102	0.071	0.500	0.458	0.743
CDK4	KRAS	9606.ENSP00000257904	9606.ENSP00000256078	0	0	0	0	0.067	0.195	0	0.684	0.743
CDK4	NOTCH2	9606.ENSP00000257904	9606.ENSP00000256646	0	0	0	0	0.055	0.092	0	0.365	0.408
CDK4	GATA3	9606.ENSP00000257904	9606.ENSP00000368632	0	0	0	0	0.060	0.125	0	0.339	0.408
CDK4	STAT5B	9606.ENSP00000257904	9606.ENSP00000293328	0	0	0	0	0.067	0.093	0	0.360	0.411
CDK4	TGFBR2	9606.ENSP00000257904	9606.ENSP00000351905	0	0	0	0	0	0.098	0	0.377	0.414
CDK4	EWSR1	9606.ENSP00000257904	9606.ENSP00000400142	0	0	0	0	0.044	0	0	0.413	0.414
CDK4	EP300	9606.ENSP00000257904	9606.ENSP00000263253	0	0	0	0	0.067	0	0	0.418	0.434
CDK4	PIK3R1	9606.ENSP00000257904	9606.ENSP00000428056	0	0	0	0	0.042	0	0	0.448	0.448
CDK4	IGF1	9606.ENSP00000257904	9606.ENSP00000376637	0	0	0	0	0	0	0	0.448	0.448
CDK4	PTPN11	9606.ENSP00000257904	9606.ENSP00000489597	0	0	0	0	0.081	0.091	0	0.394	0.450
CDK4	IDH2	9606.ENSP00000257904	9606.ENSP00000331897	0	0	0	0	0.060	0	0	0.445	0.455
CDK4	HDAC2	9606.ENSP00000257904	9606.ENSP00000430432	0	0	0	0	0.086	0.091	0	0.402	0.459
CDK4	NPM1	9606.ENSP00000257904	9606.ENSP00000296930	0	0	0	0	0.175	0.071	0	0.396	0.497
CDK4	NF2	9606.ENSP00000257904	9606.ENSP00000344666	0	0	0	0	0.049	0.171	0	0.419	0.502
CDK4	PDGFRB	9606.ENSP00000257904	9606.ENSP00000261799	0	0	0	0.608	0.051	0	0	0.500	0.505
CDK4	JAK3	9606.ENSP00000257904	9606.ENSP00000432511	0	0	0	0.612	0.110	0.398	0	0.174	0.519
CDK4	ERBB3	9606.ENSP00000257904	9606.ENSP00000267101	0	0	0	0	0	0	0	0.524	0.524
CDK4	FBXW7	9606.ENSP00000257904	9606.ENSP00000474725	0	0	0	0	0	0.071	0	0.512	0.527
CDK4	EML4	9606.ENSP00000257904	9606.ENSP00000320663	0	0	0	0	0.200	0.135	0	0.378	0.532
CDK4	GRB2	9606.ENSP00000257904	9606.ENSP00000376345	0	0	0	0	0.108	0	0	0.497	0.532
CDK4	ERBB2	9606.ENSP00000257904	9606.ENSP00000269571	0	0	0	0.594	0	0.315	0	0.350	0.536
CDK4	IDH1	9606.ENSP00000257904	9606.ENSP00000390265	0	0	0	0	0.062	0	0	0.541	0.551
CDK4	SMAD4	9606.ENSP00000257904	9606.ENSP00000341551	0	0	0	0	0.042	0	0	0.552	0.552
CDK4	SOX2	9606.ENSP00000257904	9606.ENSP00000323588	0	0	0	0	0.059	0.166	0	0.484	0.560
CDK4	NOTCH1	9606.ENSP00000257904	9606.ENSP00000498587	0	0	0	0	0.055	0.092	0	0.531	0.563
CDK4	JAK2	9606.ENSP00000257904	9606.ENSP00000371067	0	0	0	0.628	0.110	0.098	0.400	0.215	0.571
CDK4	H2AC20	9606.ENSP00000257904	9606.ENSP00000332194	0	0	0	0	0.077	0.071	0.400	0.268	0.573
CDK4	PIK3CB	9606.ENSP00000257904	9606.ENSP00000501150	0	0	0	0	0	0	0	0.581	0.581
CDK4	SRC	9606.ENSP00000257904	9606.ENSP00000362680	0	0	0	0.594	0.087	0.098	0.400	0.271	0.592
CDK4	EGF	9606.ENSP00000257904	9606.ENSP00000265171	0	0	0	0	0	0	0	0.602	0.602
CDK4	IGF1R	9606.ENSP00000257904	9606.ENSP00000497069	0	0	0	0.600	0	0.270	0	0.489	0.611
CDK4	MYCN	9606.ENSP00000257904	9606.ENSP00000281043	0	0	0	0	0.043	0.088	0	0.600	0.621
CDK4	PBRM1	9606.ENSP00000257904	9606.ENSP00000386593	0	0	0	0	0.063	0	0.500	0.284	0.635
CDK4	HDAC1	9606.ENSP00000257904	9606.ENSP00000362649	0	0	0	0	0.108	0.246	0	0.502	0.636
CDK4	EZH2	9606.ENSP00000257904	9606.ENSP00000320147	0	0	0	0	0.136	0.059	0	0.591	0.639
CDK4	STAT3	9606.ENSP00000257904	9606.ENSP00000264657	0	0	0	0	0.055	0.093	0	0.613	0.640
CDK4	MTOR	9606.ENSP00000257904	9606.ENSP00000354558	0	0	0	0	0.055	0.068	0	0.628	0.644
CDK4	HRAS	9606.ENSP00000257904	9606.ENSP00000407586	0	0	0	0	0.081	0.190	0	0.599	0.676
CDK4	NF1	9606.ENSP00000257904	9606.ENSP00000351015	0	0	0	0	0.141	0	0	0.657	0.693
CDK4	DNMT3A	9606.ENSP00000257904	9606.ENSP00000264709	0	0	0	0	0.083	0	0.500	0.387	0.694
CDK4	PIK3CA	9606.ENSP00000257904	9606.ENSP00000263967	0	0	0	0	0	0	0	0.709	0.709
CDK4	ESR1	9606.ENSP00000257904	9606.ENSP00000405330	0	0	0	0	0	0.045	0	0.717	0.718
CDK4	H2AX	9606.ENSP00000257904	9606.ENSP00000434024	0	0	0	0	0.159	0.071	0.500	0.418	0.742
CDK4	SMARCA4	9606.ENSP00000257904	9606.ENSP00000343896	0	0	0	0	0.097	0.098	0.500	0.459	0.750
CDK4	SMARCB1	9606.ENSP00000257904	9606.ENSP00000340883	0	0	0	0	0.100	0.126	0.500	0.447	0.753
CDK4	TERT	9606.ENSP00000257904	9606.ENSP00000309572	0	0	0	0	0.067	0.177	0	0.708	0.756
CDK4	PARP1	9606.ENSP00000257904	9606.ENSP00000355759	0	0	0	0	0.194	0	0	0.709	0.756
CDK4	CTNNB1	9606.ENSP00000257904	9606.ENSP00000495360	0	0	0	0	0.044	0.086	0	0.784	0.795
CDK4	NRAS	9606.ENSP00000257904	9606.ENSP00000358548	0	0	0	0	0.119	0.191	0	0.771	0.822
CDK4	PTEN	9606.ENSP00000257904	9606.ENSP00000361021	0	0	0	0	0.078	0.236	0	0.824	0.865
CDK4	MDM2	9606.ENSP00000257904	9606.ENSP00000258149	0	0	0	0	0.042	0	0	0.884	0.884
CDK4	MYC	9606.ENSP00000257904	9606.ENSP00000478887	0	0	0	0	0.100	0.642	0	0.904	0.966
CDK4	TP53	9606.ENSP00000257904	9606.ENSP00000269305	0	0	0	0	0.117	0.554	0	0.922	0.966
CDK4	CDKN2A	9606.ENSP00000257904	9606.ENSP00000418915	0	0	0	0	0.058	0.994	0.900	0.999	0.999
CDKN2A	GNA11	9606.ENSP00000418915	9606.ENSP00000078429	0	0	0	0	0.049	0	0	0.570	0.573
CDKN2A	STAG2	9606.ENSP00000418915	9606.ENSP00000218089	0	0	0	0	0.042	0.091	0	0.448	0.477
CDKN2A	MLH1	9606.ENSP00000418915	9606.ENSP00000231790	0	0	0	0	0	0	0	0.855	0.855
CDKN2A	FLT3	9606.ENSP00000418915	9606.ENSP00000241453	0	0	0	0	0.106	0	0	0.705	0.725
CDKN2A	KRAS	9606.ENSP00000418915	9606.ENSP00000256078	0	0	0	0	0.055	0.102	0.900	0.917	0.992
CDKN2A	NOTCH2	9606.ENSP00000418915	9606.ENSP00000256646	0	0	0	0	0.064	0.098	0	0.521	0.560
CDKN2A	PDGFRA	9606.ENSP00000418915	9606.ENSP00000257290	0	0	0	0	0.103	0.173	0	0.666	0.730
CDKN2A	MDM2	9606.ENSP00000418915	9606.ENSP00000258149	0	0	0	0	0.068	0.992	0.900	0.999	0.999
CDKN2A	PDGFRB	9606.ENSP00000418915	9606.ENSP00000261799	0	0	0	0	0.065	0	0	0.518	0.530
CDKN2A	KMT2C	9606.ENSP00000418915	9606.ENSP00000262189	0	0	0	0	0.048	0.070	0	0.584	0.599
CDKN2A	CREBBP	9606.ENSP00000418915	9606.ENSP00000262367	0	0	0	0	0	0	0.500	0.524	0.751
CDKN2A	MAPK3	9606.ENSP00000418915	9606.ENSP00000263025	0	0	0	0	0.054	0.254	0	0.545	0.651
CDKN2A	EP300	9606.ENSP00000418915	9606.ENSP00000263253	0	0	0	0	0.042	0.133	0.500	0.702	0.859
CDKN2A	PAX8	9606.ENSP00000418915	9606.ENSP00000263334	0	0	0	0	0	0.045	0	0.505	0.507
CDKN2A	EPAS1	9606.ENSP00000418915	9606.ENSP00000263734	0	0	0	0	0	0	0	0.533	0.533
CDKN2A	KDR	9606.ENSP00000418915	9606.ENSP00000263923	0	0	0	0	0.071	0	0	0.522	0.537
CDKN2A	PIK3CA	9606.ENSP00000418915	9606.ENSP00000263967	0	0	0	0	0	0	0	0.791	0.791
CDKN2A	STAT3	9606.ENSP00000418915	9606.ENSP00000264657	0	0	0	0	0.042	0.045	0	0.615	0.617
CDKN2A	DNMT3A	9606.ENSP00000418915	9606.ENSP00000264709	0	0	0	0	0.042	0.072	0	0.624	0.637
CDKN2A	EGF	9606.ENSP00000418915	9606.ENSP00000265171	0	0	0	0	0	0	0	0.596	0.596
CDKN2A	ERBB3	9606.ENSP00000418915	9606.ENSP00000267101	0	0	0	0	0.066	0.294	0	0.524	0.659
CDKN2A	TP53	9606.ENSP00000418915	9606.ENSP00000269305	0	0	0	0	0	0.874	0.900	0.970	0.999
CDKN2A	ERBB2	9606.ENSP00000418915	9606.ENSP00000269571	0	0	0	0	0.062	0.045	0	0.767	0.773
CDKN2A	EGFR	9606.ENSP00000418915	9606.ENSP00000275493	0	0	0	0	0.069	0.045	0	0.906	0.910
CDKN2A	MYCN	9606.ENSP00000418915	9606.ENSP00000281043	0	0	0	0	0	0.294	0	0.703	0.782
CDKN2A	GNAQ	9606.ENSP00000418915	9606.ENSP00000286548	0	0	0	0	0.042	0	0	0.507	0.507
CDKN2A	KIT	9606.ENSP00000418915	9606.ENSP00000288135	0	0	0	0	0	0	0	0.669	0.669
CDKN2A	STAT5B	9606.ENSP00000418915	9606.ENSP00000293328	0	0	0	0	0.042	0.045	0	0.405	0.408
CDKN2A	FGF19	9606.ENSP00000418915	9606.ENSP00000294312	0	0	0	0	0	0	0	0.402	0.402
CDKN2A	NPM1	9606.ENSP00000418915	9606.ENSP00000296930	0	0	0	0	0	0.874	0	0.995	0.999
CDKN2A	RUNX1	9606.ENSP00000418915	9606.ENSP00000300305	0	0	0	0	0	0	0	0.698	0.698
CDKN2A	KMT2D	9606.ENSP00000418915	9606.ENSP00000301067	0	0	0	0	0.048	0.070	0	0.584	0.599
CDKN2A	IRS1	9606.ENSP00000418915	9606.ENSP00000304895	0	0	0	0	0.064	0.098	0	0.356	0.408
CDKN2A	TERT	9606.ENSP00000418915	9606.ENSP00000309572	0	0	0	0	0	0.175	0	0.787	0.817
CDKN2A	EZH2	9606.ENSP00000418915	9606.ENSP00000320147	0	0	0	0	0.055	0.106	0	0.796	0.813
CDKN2A	EML4	9606.ENSP00000418915	9606.ENSP00000320663	0	0	0	0	0.042	0.099	0	0.399	0.436
CDKN2A	SOX2	9606.ENSP00000418915	9606.ENSP00000323588	0	0	0	0	0.044	0.041	0	0.705	0.706
CDKN2A	PDGFB	9606.ENSP00000418915	9606.ENSP00000330382	0	0	0	0	0.085	0	0	0.380	0.408
CDKN2A	IDH2	9606.ENSP00000418915	9606.ENSP00000331897	0	0	0	0	0	0.073	0.105	0.621	0.658
CDKN2A	H2AC20	9606.ENSP00000418915	9606.ENSP00000332194	0	0	0	0	0	0.050	0.500	0.447	0.714
CDKN2A	FGFR3	9606.ENSP00000418915	9606.ENSP00000339824	0	0	0	0	0	0	0	0.775	0.775
CDKN2A	SMARCB1	9606.ENSP00000418915	9606.ENSP00000340883	0	0	0	0	0.042	0.092	0	0.623	0.643
CDKN2A	SMAD4	9606.ENSP00000418915	9606.ENSP00000341551	0	0	0	0	0.042	0.046	0	0.850	0.851
CDKN2A	ERBB4	9606.ENSP00000418915	9606.ENSP00000342235	0	0	0	0	0.066	0.045	0	0.546	0.560
CDKN2A	SMARCA4	9606.ENSP00000418915	9606.ENSP00000343896	0	0	0	0	0.042	0.328	0	0.730	0.811
CDKN2A	NF2	9606.ENSP00000418915	9606.ENSP00000344666	0	0	0	0	0.042	0	0	0.670	0.670
CDKN2A	RET	9606.ENSP00000418915	9606.ENSP00000347942	0	0	0	0	0	0	0	0.596	0.596
CDKN2A	NF1	9606.ENSP00000418915	9606.ENSP00000351015	0	0	0	0	0.042	0.043	0	0.771	0.772
CDKN2A	TGFBR2	9606.ENSP00000418915	9606.ENSP00000351905	0	0	0	0	0	0.095	0	0.507	0.534
CDKN2A	NTRK3	9606.ENSP00000418915	9606.ENSP00000354207	0	0	0	0	0	0.095	0	0.375	0.410
CDKN2A	MTOR	9606.ENSP00000418915	9606.ENSP00000354558	0	0	0	0	0.042	0.107	0	0.586	0.615
CDKN2A	PARP1	9606.ENSP00000418915	9606.ENSP00000355759	0	0	0	0	0.042	0.046	0	0.595	0.597
CDKN2A	NRAS	9606.ENSP00000418915	9606.ENSP00000358548	0	0	0	0	0.055	0.102	0.900	0.837	0.984
CDKN2A	FUBP1	9606.ENSP00000418915	9606.ENSP00000359804	0	0	0	0	0.042	0.067	0	0.396	0.412
CDKN2A	PTEN	9606.ENSP00000418915	9606.ENSP00000361021	0	0	0	0	0.053	0.188	0	0.908	0.923
CDKN2A	HDAC1	9606.ENSP00000418915	9606.ENSP00000362649	0	0	0	0	0	0.331	0	0.705	0.794
CDKN2A	SRC	9606.ENSP00000418915	9606.ENSP00000362680	0	0	0	0	0.042	0.095	0	0.730	0.745
CDKN2A	TET1	9606.ENSP00000418915	9606.ENSP00000362748	0	0	0	0	0.053	0	0	0.446	0.453
CDKN2A	WT1	9606.ENSP00000418915	9606.ENSP00000368370	0	0	0	0	0	0.091	0	0.602	0.623
CDKN2A	GATA3	9606.ENSP00000418915	9606.ENSP00000368632	0	0	0	0	0	0.049	0	0.643	0.646
CDKN2A	JAK2	9606.ENSP00000418915	9606.ENSP00000371067	0	0	0	0	0	0.095	0	0.576	0.599
CDKN2A	NSD2	9606.ENSP00000418915	9606.ENSP00000372351	0	0	0	0	0.043	0.106	0	0.665	0.688
CDKN2A	LRP1B	9606.ENSP00000418915	9606.ENSP00000374135	0	0	0	0	0	0	0	0.505	0.505
CDKN2A	IGF1	9606.ENSP00000418915	9606.ENSP00000376637	0	0	0	0	0	0	0	0.515	0.515
CDKN2A	ETV6	9606.ENSP00000418915	9606.ENSP00000379658	0	0	0	0	0.044	0	0	0.600	0.601
CDKN2A	PBRM1	9606.ENSP00000418915	9606.ENSP00000386593	0	0	0	0	0.042	0.051	0	0.571	0.575
CDKN2A	IDH1	9606.ENSP00000418915	9606.ENSP00000390265	0	0	0	0	0.042	0.073	0.105	0.716	0.744
CDKN2A	FGFR1	9606.ENSP00000418915	9606.ENSP00000393312	0	0	0	0	0	0	0	0.610	0.610
CDKN2A	EWSR1	9606.ENSP00000418915	9606.ENSP00000400142	0	0	0	0	0.042	0	0	0.488	0.488
CDKN2A	ESR1	9606.ENSP00000418915	9606.ENSP00000405330	0	0	0	0	0	0	0	0.667	0.667
CDKN2A	FAT1	9606.ENSP00000418915	9606.ENSP00000406229	0	0	0	0	0.042	0	0	0.597	0.597
CDKN2A	HRAS	9606.ENSP00000418915	9606.ENSP00000407586	0	0	0	0	0.055	0.160	0.900	0.893	0.990
CDKN2A	FGFR2	9606.ENSP00000418915	9606.ENSP00000410294	0	0	0	0	0	0	0	0.592	0.592
CDKN2A	PTPRC	9606.ENSP00000418915	9606.ENSP00000411355	0	0	0	0	0.042	0.053	0	0.479	0.486
CDKN2A	KIAA1549	9606.ENSP00000418915	9606.ENSP00000416040	0	0	0	0	0	0	0	0.447	0.447
CDKN2A	PIK3CB	9606.ENSP00000418915	9606.ENSP00000501150	0	0	0	0	0	0	0	0.457	0.457
CDKN2A	JAK1	9606.ENSP00000418915	9606.ENSP00000499900	0	0	0	0	0.042	0.095	0	0.430	0.462
CDKN2A	HDAC2	9606.ENSP00000418915	9606.ENSP00000430432	0	0	0	0	0.049	0.094	0	0.450	0.485
CDKN2A	NTRK1	9606.ENSP00000418915	9606.ENSP00000431418	0	0	0	0	0	0.095	0	0.479	0.508
CDKN2A	KMT2A	9606.ENSP00000418915	9606.ENSP00000436786	0	0	0	0	0.042	0.106	0	0.477	0.513
